Timestamp,Product_ID,SKU_Name,Category,Region,Vendor,raw_material_energy,raw_material_emission_factor,raw_material_waste,manufacturing_energy,manufacturing_efficiency,manufacturing_water_usage,transport_distance_km,transport_mode_factor,logistics_energy,usage_energy_consumption,usage_duration_hours,grid_carbon_intensity,recycling_efficiency,disposal_emission_factor,recovered_material_value,state_complexity_index,policy_action_score,optimization_reward_signal,total_lifecycle_carbon_footprint,Hash,Prev_Hash,lat,lon
2025-05-08T14:03:38.872050,SKU-10098,Danfoss VLT AutomationDrive FC 302,Distributed Control Systems,Frankfurt Logistics Hub,Rockwell Automation Inc,372.84,0.55,12.5,948.87,0.88,1500,4358.41,0.12,120,450,8000,547.97,0.65,0.08,45.0,1.2,0.95,0.88,959.51,b073b031ecd0f9f0831b4993c38faaaea4f1066a3f39ed832d4adec7a61c57d6,781819d797886b8759c5bb90e138bfd12d60ba197fbeb030806f27d80c933596,8.733119537994995,-99.23781099197171
2025-05-09T02:03:38.872050,SKU-10099,Mitsubishi Electric MELSEC iQ-R Series,Industrial Networking High-Speed,Frankfurt Logistics Hub,Rockwell Automation Inc,377.9,0.55,12.5,445.24,0.88,1500,3726.39,0.12,120,450,8000,434.17,0.65,0.08,45.0,1.2,0.95,0.88,602.19,d778e318cf0cfb950821c487e99c7bd4ea0e048a7ce4f9afc354d463a1e35351,b073b031ecd0f9f0831b4993c38faaaea4f1066a3f39ed832d4adec7a61c57d6,28.77307159337957,98.69660914121596
2025-05-09T14:03:38.872050,SKU-10100,Fanuc R-2000iC Industrial Robot,Robotic Assembly Systems,Bangalore Tech Corridor,Honeywell International,135.87,0.55,12.5,864.39,0.88,1500,2983.84,0.12,120,450,8000,493.74,0.65,0.08,45.0,1.2,0.95,0.88,766.5,d3a02f4e76f836686dc52875df18490523a344acc010c2ef7d8bee01745a26e7,d778e318cf0cfb950821c487e99c7bd4ea0e048a7ce4f9afc354d463a1e35351,54.92259175027425,-55.14943655935912
2025-05-10T02:03:38.872050,SKU-10101,Phoenix Contact PLCnext Controller,Distributed Control Systems,Shanghai Industrial District,Honeywell International,321.22,0.55,12.5,127.51,0.88,1500,1108.04,0.12,120,450,8000,472.09,0.65,0.08,45.0,1.2,0.95,0.88,338.47,2879a7d301f59b22c954a49e253d3acd3abacc3fb0b9dd82b59f9ba0cbab5ad2,d3a02f4e76f836686dc52875df18490523a344acc010c2ef7d8bee01745a26e7,-29.409986653029208,-53.966831721247274
2025-05-10T14:03:38.872050,SKU-10102,Cisco IE-4010 Industrial Ethernet Switch,Industrial Networking High-Speed,Frankfurt Logistics Hub,Schneider Electric SE,287.15,0.55,12.5,659.36,0.88,1500,1472.93,0.12,120,450,8000,588.65,0.65,0.08,45.0,1.2,0.95,0.88,697.63,ceb712d67b4008e06787cd4335a4502d42d0cf97272429e017fb74610cac15af,2879a7d301f59b22c954a49e253d3acd3abacc3fb0b9dd82b59f9ba0cbab5ad2,23.30804617661677,94.99114779297929
2025-05-11T02:03:38.872050,SKU-10103,ABB IRB 6700 Industrial Robot,Distributed Control Systems,Shanghai Industrial District,Rockwell Automation Inc,386.59,0.55,12.5,492.4,0.88,1500,2516.19,0.12,120,450,8000,509.94,0.65,0.08,45.0,1.2,0.95,0.88,633.76,e1713aee26b277b0133e6aafe86ded622d57882c41e8387e263b8287a0bb42ba,ceb712d67b4008e06787cd4335a4502d42d0cf97272429e017fb74610cac15af,14.634664645522633,0.5120282694994955
2025-05-11T14:03:38.872050,SKU-10104,Danfoss VLT AutomationDrive FC 302,Industrial Logic Controllers,Bangalore Tech Corridor,Rockwell Automation Inc,194.05,0.55,12.5,606.06,0.88,1500,4882.77,0.12,120,450,8000,316.72,0.65,0.08,45.0,1.2,0.95,0.88,617.85,9c3c0b781cca80c3cdc11c9e9cb68b00f0cbd2e306064128b4b8c880a4dd7513,e1713aee26b277b0133e6aafe86ded622d57882c41e8387e263b8287a0bb42ba,37.75986551615847,0.623243697110766
2025-05-12T02:03:38.872050,SKU-10105,Yokogawa CENTUM VP Integrated Production Control System,Industrial Logic Controllers,Bangalore Tech Corridor,Rockwell Automation Inc,481.52,0.55,12.5,719.85,0.88,1500,294.87,0.12,120,450,8000,223.09,0.65,0.08,45.0,1.2,0.95,0.88,733.63,e313facc1f96029ebb239dc8247145e1ddb17a7dd3c9fc21b6a83f3f1ce3be7d,9c3c0b781cca80c3cdc11c9e9cb68b00f0cbd2e306064128b4b8c880a4dd7513,-13.486472383815848,1.478652813942702
2025-05-12T14:03:38.872050,SKU-10106,Honeywell Experion PKS Controller,Industrial Networking High-Speed,Ghent Automotive Cluster,Honeywell International,198.24,0.55,12.5,882.38,0.88,1500,703.35,0.12,120,450,8000,557.5,0.65,0.08,45.0,1.2,0.95,0.88,784.81,b58bb497f198744b13d8327501b132b662f0f0223e7d7106e13f1637338ae8fb,e313facc1f96029ebb239dc8247145e1ddb17a7dd3c9fc21b6a83f3f1ce3be7d,-20.279182939221915,49.245661288805934
2025-05-13T02:03:38.872050,SKU-10107,General Electric Mark VIe Control System,Variable Speed Drives,Frankfurt Logistics Hub,Honeywell International,319.54,0.55,12.5,875.91,0.88,1500,4306.88,0.12,120,450,8000,486.22,0.65,0.08,45.0,1.2,0.95,0.88,874.98,60ff2a01c11806eb4b91d99d5baf6ae279ded665d265683210145ed90a7c7fcb,b58bb497f198744b13d8327501b132b662f0f0223e7d7106e13f1637338ae8fb,-32.07776484481934,56.63923231963631
2025-05-13T14:03:38.872050,SKU-10108,Yokogawa CENTUM VP Integrated Production Control System,Industrial Logic Controllers,Bangalore Tech Corridor,Schneider Electric SE,55.78,0.55,12.5,774.63,0.88,1500,2129.5,0.12,120,450,8000,456.84,0.65,0.08,45.0,1.2,0.95,0.88,651.92,a31f2ab562704e32c7dd0cb8023044d81e02c183148c8dd346097d4fdc990af7,60ff2a01c11806eb4b91d99d5baf6ae279ded665d265683210145ed90a7c7fcb,-9.222639594350575,0.7765230462691477
2025-05-14T02:03:38.872050,SKU-10109,Fanuc R-2000iC Industrial Robot,Robotic Assembly Systems,Shanghai Industrial District,ABB Ltd,156.04,0.55,12.5,178.5,0.88,1500,3089.79,0.12,120,450,8000,344.24,0.65,0.08,45.0,1.2,0.95,0.88,301.43,6d070aeeb199c5cc2faa36228ad7ca756220fe9afbfbc3f6eff6ef002c721a1b,a31f2ab562704e32c7dd0cb8023044d81e02c183148c8dd346097d4fdc990af7,-12.460062506159396,3.3748849843675117
2025-05-14T14:03:38.872050,SKU-10110,Schneider Electric Altivar Variable Speed Drive,Distributed Control Systems,Shanghai Industrial District,ABB Ltd,379.03,0.55,12.5,473.38,0.88,1500,2372.84,0.12,120,450,8000,374.07,0.65,0.08,45.0,1.2,0.95,0.88,588.67,761d30351ef43e78d2f344a2cf93758e622eff0f8db9b592b3fa71f202b27f90,6d070aeeb199c5cc2faa36228ad7ca756220fe9afbfbc3f6eff6ef002c721a1b,53.56862429926406,104.2069661347092
2025-05-15T02:03:38.872050,SKU-10111,Fanuc R-2000iC Industrial Robot,Distributed Control Systems,Ghent Automotive Cluster,ABB Ltd,369.63,0.55,12.5,786.81,0.88,1500,2643.9,0.12,120,450,8000,550.2,0.65,0.08,45.0,1.2,0.95,0.88,827.46,43b4a82a0e2a89aac7c7ebb697f9da201b7fe1039c74b5a11a297a6093444ec8,761d30351ef43e78d2f344a2cf93758e622eff0f8db9b592b3fa71f202b27f90,-8.397409668546217,1.7645581108898938
2025-05-15T14:03:38.872050,SKU-10112,General Electric Mark VIe Control System,Variable Speed Drives,Frankfurt Logistics Hub,ABB Ltd,485.84,0.55,12.5,513.54,0.88,1500,2826.15,0.12,120,450,8000,548.96,0.65,0.08,45.0,1.2,0.95,0.88,704.61,d531db75e01866e95a4be28d76790a33f997fd68d9e64cd16c058eb834bec469,43b4a82a0e2a89aac7c7ebb697f9da201b7fe1039c74b5a11a297a6093444ec8,14.149124343919134,-47.4990559027805
2025-05-16T02:03:38.872050,SKU-10113,Rockwell Automation Allen-Bradley ControlLogix,Industrial Logic Controllers,Shanghai Industrial District,Honeywell International,312.89,0.55,12.5,759.44,0.88,1500,3305.29,0.12,120,450,8000,316.3,0.65,0.08,45.0,1.2,0.95,0.88,747.27,dba636bab615adcd854eff37a15bacd06e9b5bc6372501d8bc6f1363c1b7fd81,d531db75e01866e95a4be28d76790a33f997fd68d9e64cd16c058eb834bec469,55.97499256388093,87.51646344358235
2025-05-16T14:03:38.872050,SKU-10114,Danfoss VLT AutomationDrive FC 302,Distributed Control Systems,Shanghai Industrial District,Siemens AG,197.29,0.55,12.5,587.35,0.88,1500,2069.78,0.12,120,450,8000,496.94,0.65,0.08,45.0,1.2,0.95,0.88,600.99,7e769bb180130b554c046656bd1066de14f0d26c7268d358fef894941e07efd5,dba636bab615adcd854eff37a15bacd06e9b5bc6372501d8bc6f1363c1b7fd81,57.095670630993126,57.057841513851
2025-05-17T02:03:38.872050,SKU-10115,ABB IRB 6700 Industrial Robot,Distributed Control Systems,Texas Manufacturing Nexus,ABB Ltd,243.24,0.55,12.5,799.49,0.88,1500,3678.42,0.12,120,450,8000,498.77,0.65,0.08,45.0,1.2,0.95,0.88,784.05,ada045de3a33d19217e5c091c07792569f43f8a5456c0a8ae556a63f87e394a8,7e769bb180130b554c046656bd1066de14f0d26c7268d358fef894941e07efd5,37.96363960412066,77.7651532807725
2025-05-17T14:03:38.872050,SKU-10116,Rockwell Automation Allen-Bradley ControlLogix,Variable Speed Drives,Shanghai Industrial District,Siemens AG,227.09,0.55,12.5,237.48,0.88,1500,1633.64,0.12,120,450,8000,340.85,0.65,0.08,45.0,1.2,0.95,0.88,349.23,9c3f928d6693c1c6752690a72bfa5e89613e75e58dba8bf637e7fdf5e306330c,ada045de3a33d19217e5c091c07792569f43f8a5456c0a8ae556a63f87e394a8,-16.28926264181759,-22.97550256058281
2025-05-18T02:03:38.872050,SKU-10117,Siemens Simatic S7-1500 Controller,Variable Speed Drives,Ghent Automotive Cluster,Honeywell International,245.34,0.55,12.5,940.88,0.88,1500,2982.48,0.12,120,450,8000,455.4,0.65,0.08,45.0,1.2,0.95,0.88,857.79,046614402bb45f777e51acd20358bbef5e05cf47f6992cce91b4bab080b9fb4d,9c3f928d6693c1c6752690a72bfa5e89613e75e58dba8bf637e7fdf5e306330c,52.713216336612575,78.66098126746871
2025-05-18T14:03:38.872050,SKU-10118,Phoenix Contact PLCnext Controller,Variable Speed Drives,Shanghai Industrial District,Honeywell International,57.93,0.55,12.5,369.58,0.88,1500,911.03,0.12,120,450,8000,568.67,0.65,0.08,45.0,1.2,0.95,0.88,393.7,9bc19dce3a558856a7b749a8465113a05ea58d7859d76c23324e9c38ef3188f1,046614402bb45f777e51acd20358bbef5e05cf47f6992cce91b4bab080b9fb4d,20.11591223809856,124.28109092287889
2025-05-19T02:03:38.872050,SKU-10119,Emerson DeltaV DCS Node,Robotic Assembly Systems,Ghent Automotive Cluster,Siemens AG,296.88,0.55,12.5,870.51,0.88,1500,3488.35,0.12,120,450,8000,425.28,0.65,0.08,45.0,1.2,0.95,0.88,836.81,347ca670fda155877c81b21ae9fdc33a232c69246df12b14588bdf42792f9e97,9bc19dce3a558856a7b749a8465113a05ea58d7859d76c23324e9c38ef3188f1,55.68461176243096,17.169379968875035
2025-05-19T14:03:38.872050,SKU-10120,Fanuc R-2000iC Industrial Robot,Distributed Control Systems,Ghent Automotive Cluster,ABB Ltd,114.27,0.55,12.5,640.61,0.88,1500,212.33,0.12,120,450,8000,572.35,0.65,0.08,45.0,1.2,0.95,0.88,585.48,44b0e43cb8e3b9396c1feefbc18694136dbdcfb1cd20d6637d744375242d1ea4,347ca670fda155877c81b21ae9fdc33a232c69246df12b14588bdf42792f9e97,-38.18165165357578,-48.45827810430504
2025-05-20T02:03:38.872050,SKU-10121,KUKA KR QUANTEC-2 Robot,Industrial Networking High-Speed,Bangalore Tech Corridor,Rockwell Automation Inc,125.07,0.55,12.5,151.03,0.88,1500,2701.3,0.12,120,450,8000,471.51,0.65,0.08,45.0,1.2,0.95,0.88,289.27,cccef4da098492bb7566f1b0b58cdc4c58ea6e2349b29a5050deb11d98b972d3,44b0e43cb8e3b9396c1feefbc18694136dbdcfb1cd20d6637d744375242d1ea4,57.60579680181755,14.803535183558552
2025-05-20T14:03:38.872050,SKU-10122,Fanuc R-2000iC Industrial Robot,Distributed Control Systems,Bangalore Tech Corridor,ABB Ltd,189.15,0.55,12.5,329.52,0.88,1500,994.0,0.12,120,450,8000,234.02,0.65,0.08,45.0,1.2,0.95,0.88,361.02,c088d5e6b926cfe38a0b180fbb6c381f723f821247af6437cb39e361f1b0b223,cccef4da098492bb7566f1b0b58cdc4c58ea6e2349b29a5050deb11d98b972d3,-15.434796830136651,134.38526085965407
2025-05-21T02:03:38.872050,SKU-10123,Beckhoff New Automation Technology PC,Distributed Control Systems,Ghent Automotive Cluster,Rockwell Automation Inc,79.28,0.55,12.5,855.51,0.88,1500,444.92,0.12,120,450,8000,502.99,0.65,0.08,45.0,1.2,0.95,0.88,699.03,5c77605a171f56a77a186816f5b783892fdfca2d2e2c2c35d9b9472febf753e2,c088d5e6b926cfe38a0b180fbb6c381f723f821247af6437cb39e361f1b0b223,53.347671559293104,-90.9908093217204
2025-05-21T14:03:38.872050,SKU-10124,Fanuc R-2000iC Industrial Robot,Distributed Control Systems,Shanghai Industrial District,Schneider Electric SE,189.71,0.55,12.5,723.28,0.88,1500,3466.04,0.12,120,450,8000,417.21,0.65,0.08,45.0,1.2,0.95,0.88,690.94,8451a7c3874144cbd5b2394a08a4449b637a1d0a5c59fef9e2f7dbd38b047ded,5c77605a171f56a77a186816f5b783892fdfca2d2e2c2c35d9b9472febf753e2,56.74003954430937,-17.123487786702796
2025-05-22T02:03:38.872050,SKU-10125,Beckhoff New Automation Technology PC,Robotic Assembly Systems,Shanghai Industrial District,Siemens AG,309.73,0.55,12.5,254.96,0.88,1500,646.25,0.12,120,450,8000,410.3,0.65,0.08,45.0,1.2,0.95,0.88,396.85,9ded73fc53cadf2fcb88047418c61f5ddf696dbaec48805f036e27e180443593,8451a7c3874144cbd5b2394a08a4449b637a1d0a5c59fef9e2f7dbd38b047ded,5.86881803398213,-105.74394155083637
2025-05-22T14:03:38.872050,SKU-10126,Danfoss VLT AutomationDrive FC 302,Variable Speed Drives,Ghent Automotive Cluster,Siemens AG,390.86,0.55,12.5,295.59,0.88,1500,1093.93,0.12,120,450,8000,274.82,0.65,0.08,45.0,1.2,0.95,0.88,439.39,7e6b5c4b784c7c1ddc48880f2e53fda914c3020cf68b3acaf954c8dc6b819ff5,9ded73fc53cadf2fcb88047418c61f5ddf696dbaec48805f036e27e180443593,-4.330218288564701,-6.186907907166898
2025-05-23T02:03:38.872050,SKU-10127,Emerson DeltaV DCS Node,Industrial Logic Controllers,Frankfurt Logistics Hub,Honeywell International,74.93,0.55,12.5,303.78,0.88,1500,1804.15,0.12,120,450,8000,587.88,0.65,0.08,45.0,1.2,0.95,0.88,375.81,b446964999f12966e23c4f4ea42a526686aee5fe963f537bf1c36d817881728e,7e6b5c4b784c7c1ddc48880f2e53fda914c3020cf68b3acaf954c8dc6b819ff5,4.963009924980291,123.54610609185627
2025-05-23T14:03:38.872050,SKU-10128,Emerson DeltaV DCS Node,Distributed Control Systems,Ghent Automotive Cluster,ABB Ltd,289.21,0.55,12.5,407.23,0.88,1500,4344.81,0.12,120,450,8000,535.36,0.65,0.08,45.0,1.2,0.95,0.88,567.09,0543fcd0a246f4ffb328d93ea204161fc8fa78d522b8fd12ba3548818a6f4923,b446964999f12966e23c4f4ea42a526686aee5fe963f537bf1c36d817881728e,21.37117938259079,45.376679902118525
2025-05-24T02:03:38.872050,SKU-10129,Honeywell Experion PKS Controller,Industrial Networking High-Speed,Shanghai Industrial District,Schneider Electric SE,318.26,0.55,12.5,437.46,0.88,1500,3233.68,0.12,120,450,8000,500.45,0.65,0.08,45.0,1.2,0.95,0.88,576.16,8f6b58810ed2ef97dcb2eb0d9615d80c1ced373f558956f5dbcb81c1b5d446a0,0543fcd0a246f4ffb328d93ea204161fc8fa78d522b8fd12ba3548818a6f4923,11.231181806735158,52.49831975362588
2025-05-24T14:03:38.872050,SKU-10130,Cisco IE-4010 Industrial Ethernet Switch,Variable Speed Drives,Bangalore Tech Corridor,Siemens AG,102.36,0.55,12.5,260.98,0.88,1500,3546.17,0.12,120,450,8000,476.01,0.65,0.08,45.0,1.2,0.95,0.88,364.1,97f5416b643f421d3a840010e141b26f5a9f0aeeeb6eb7c0f3d9e58b8f481c11,8f6b58810ed2ef97dcb2eb0d9615d80c1ced373f558956f5dbcb81c1b5d446a0,-12.018187009429745,60.42046254899313
2025-05-25T02:03:38.872050,SKU-10131,Rockwell Automation Allen-Bradley ControlLogix,Robotic Assembly Systems,Texas Manufacturing Nexus,Siemens AG,167.93,0.55,12.5,144.8,0.88,1500,1832.27,0.12,120,450,8000,385.98,0.65,0.08,45.0,1.2,0.95,0.88,274.37,07ec92e14650c29e9c36a19e423e9c1a5884882e434879465615f7b9428154d5,97f5416b643f421d3a840010e141b26f5a9f0aeeeb6eb7c0f3d9e58b8f481c11,-13.84938475052212,-109.87586098702053
2025-05-25T14:03:38.872050,SKU-10132,Siemens Simatic S7-1500 Controller,Variable Speed Drives,Bangalore Tech Corridor,Honeywell International,415.42,0.55,12.5,909.3,0.88,1500,4303.28,0.12,120,450,8000,380.87,0.65,0.08,45.0,1.2,0.95,0.88,918.71,e7f97d41986fa0c31725c6caf10b9a4acb7d7eba0b01cc39eb8e480543464f8e,07ec92e14650c29e9c36a19e423e9c1a5884882e434879465615f7b9428154d5,-39.56282818073444,30.663480751796783
2025-05-26T02:03:38.872050,SKU-10133,Beckhoff New Automation Technology PC,Robotic Assembly Systems,Frankfurt Logistics Hub,Schneider Electric SE,83.91,0.55,12.5,573.87,0.88,1500,2693.26,0.12,120,450,8000,259.82,0.65,0.08,45.0,1.2,0.95,0.88,503.14,763a43c39613af0cd64bc8a1da8f9b3179af275392bf85425026c280e092453d,e7f97d41986fa0c31725c6caf10b9a4acb7d7eba0b01cc39eb8e480543464f8e,-0.1727396062702624,-97.64922749594086
2025-05-26T14:03:38.872050,SKU-10134,Beckhoff New Automation Technology PC,Distributed Control Systems,Texas Manufacturing Nexus,Rockwell Automation Inc,159.27,0.55,12.5,750.68,0.88,1500,2089.17,0.12,120,450,8000,385.73,0.65,0.08,45.0,1.2,0.95,0.88,668.1,0bff69624cb1526fdb4cd9adcb0e1442f80148de796a8e34036f848e4dac9cd0,763a43c39613af0cd64bc8a1da8f9b3179af275392bf85425026c280e092453d,37.29839482490409,22.235072212585976
2025-05-27T02:03:38.872050,SKU-10135,Cisco IE-4010 Industrial Ethernet Switch,Industrial Logic Controllers,Bangalore Tech Corridor,Rockwell Automation Inc,427.16,0.55,12.5,363.13,0.88,1500,3429.96,0.12,120,450,8000,255.7,0.65,0.08,45.0,1.2,0.95,0.88,530.85,08c1178dcd7b2e1b5298fb6a6c599a7380658178ed545e4f46609e89b12976e8,0bff69624cb1526fdb4cd9adcb0e1442f80148de796a8e34036f848e4dac9cd0,40.23073667843677,135.28389258811168
2025-05-27T14:03:38.872050,SKU-10136,KUKA KR QUANTEC-2 Robot,Robotic Assembly Systems,Texas Manufacturing Nexus,ABB Ltd,105.6,0.55,12.5,249.43,0.88,1500,4354.47,0.12,120,450,8000,461.15,0.65,0.08,45.0,1.2,0.95,0.88,367.19,82ecf4de17bcdf6c82bb9c9454b96946486e9d55620efe48a85af168ed0206b0,08c1178dcd7b2e1b5298fb6a6c599a7380658178ed545e4f46609e89b12976e8,-19.174369254379563,-3.64795492782973
2025-05-28T02:03:38.872050,SKU-10137,Cisco IE-4010 Industrial Ethernet Switch,Variable Speed Drives,Bangalore Tech Corridor,Siemens AG,52.1,0.55,12.5,704.13,0.88,1500,1489.02,0.12,120,450,8000,355.49,0.65,0.08,45.0,1.2,0.95,0.88,574.56,58cb7eba9d200f0b9a8f3b01131e98a18e6303fe2f2da8b4379d9b0bcbaefcbd,82ecf4de17bcdf6c82bb9c9454b96946486e9d55620efe48a85af168ed0206b0,-0.9989268913441265,-112.19863357690848
2025-05-28T14:03:38.872050,SKU-10138,Danfoss VLT AutomationDrive FC 302,Variable Speed Drives,Texas Manufacturing Nexus,Siemens AG,102.05,0.55,12.5,987.55,0.88,1500,553.89,0.12,120,450,8000,247.74,0.65,0.08,45.0,1.2,0.95,0.88,745.69,7c8fcb135c844930ea72d5e1b21ed3807cc73a801f4f3fbc3dfc243170d90b95,58cb7eba9d200f0b9a8f3b01131e98a18e6303fe2f2da8b4379d9b0bcbaefcbd,19.540837695897316,78.42460691161173
2025-05-29T02:03:38.872050,SKU-10139,Rockwell Automation Allen-Bradley ControlLogix,Variable Speed Drives,Shanghai Industrial District,Honeywell International,459.14,0.55,12.5,166.73,0.88,1500,2026.8,0.12,120,450,8000,555.49,0.65,0.08,45.0,1.2,0.95,0.88,456.49,2a7648e81b33907c9b33fe5ebce902821b935f54f34a77530db091608d7892b7,7c8fcb135c844930ea72d5e1b21ed3807cc73a801f4f3fbc3dfc243170d90b95,-0.16617291796337952,134.68591444474444
2025-05-29T14:03:38.872050,SKU-10140,Honeywell Experion PKS Controller,Distributed Control Systems,Shanghai Industrial District,Schneider Electric SE,473.85,0.55,12.5,992.42,0.88,1500,480.71,0.12,120,450,8000,586.22,0.65,0.08,45.0,1.2,0.95,0.88,982.76,c5e2b853933257aeb4cbea8de431deb496383ca6be1e3d631317d3c772409295,2a7648e81b33907c9b33fe5ebce902821b935f54f34a77530db091608d7892b7,59.30200306870337,4.234352054235885
2025-05-30T02:03:38.872050,SKU-10141,Honeywell Experion PKS Controller,Robotic Assembly Systems,Shanghai Industrial District,ABB Ltd,492.87,0.55,12.5,695.59,0.88,1500,2391.42,0.12,120,450,8000,400.61,0.65,0.08,45.0,1.2,0.95,0.88,789.92,18bfe001fc8e9b9a7c5187cd1fef98c7d1911ad2a9ae652dba05139594926fa7,c5e2b853933257aeb4cbea8de431deb496383ca6be1e3d631317d3c772409295,-31.305124694010487,-23.424811393899134
2025-05-30T14:03:38.872050,SKU-10142,Mitsubishi Electric MELSEC iQ-R Series,Distributed Control Systems,Shanghai Industrial District,Rockwell Automation Inc,121.52,0.55,12.5,887.96,0.88,1500,2030.33,0.12,120,450,8000,537.48,0.65,0.08,45.0,1.2,0.95,0.88,769.81,25c3a3ce8aa556c08e22788632f6176624ed35ae18b5da70c19c3c1b0cebf290,18bfe001fc8e9b9a7c5187cd1fef98c7d1911ad2a9ae652dba05139594926fa7,-35.607106593651004,129.48153048557015
2025-05-31T02:03:38.872050,SKU-10143,KUKA KR QUANTEC-2 Robot,Industrial Networking High-Speed,Ghent Automotive Cluster,ABB Ltd,405.7,0.55,12.5,171.05,0.88,1500,3615.86,0.12,120,450,8000,567.42,0.65,0.08,45.0,1.2,0.95,0.88,461.47,74cb90ec40ceb5b9ffa16116f9d184a5f70465e9076ce99910175dab9b34c88e,25c3a3ce8aa556c08e22788632f6176624ed35ae18b5da70c19c3c1b0cebf290,-26.046152663770016,78.00516141633025
2025-05-31T14:03:38.872050,SKU-10144,ABB IRB 6700 Industrial Robot,Distributed Control Systems,Ghent Automotive Cluster,ABB Ltd,299.33,0.55,12.5,946.73,0.88,1500,2295.19,0.12,120,450,8000,386.25,0.65,0.08,45.0,1.2,0.95,0.88,861.75,1bdcb2c73a491b104ec004ce636fb29e445c54e8cd10c7f19749574051fb50d1,74cb90ec40ceb5b9ffa16116f9d184a5f70465e9076ce99910175dab9b34c88e,-22.793903404029955,-83.88101609093464
2025-06-01T02:03:38.872050,SKU-10145,Beckhoff New Automation Technology PC,Variable Speed Drives,Bangalore Tech Corridor,Honeywell International,436.1,0.55,12.5,174.39,0.88,1500,1722.82,0.12,120,450,8000,582.91,0.65,0.08,45.0,1.2,0.95,0.88,452.02,d85c6dc1102e23396be63837f08ea6ec013852d6a095594f19a358d152f0708c,1bdcb2c73a491b104ec004ce636fb29e445c54e8cd10c7f19749574051fb50d1,17.123752929886727,-70.11861453604487
2025-06-01T14:03:38.872050,SKU-10146,Fanuc R-2000iC Industrial Robot,Variable Speed Drives,Ghent Automotive Cluster,Honeywell International,155.38,0.55,12.5,220.49,0.88,1500,3337.47,0.12,120,450,8000,354.83,0.65,0.08,45.0,1.2,0.95,0.88,334.27,c3ea87576ec2b0481e53f820ffe639041b200511bac6eba546630722360b1502,d85c6dc1102e23396be63837f08ea6ec013852d6a095594f19a358d152f0708c,38.0807698835732,103.84365503605832
2025-06-02T02:03:38.872050,SKU-10147,General Electric Mark VIe Control System,Robotic Assembly Systems,Shanghai Industrial District,ABB Ltd,122.11,0.55,12.5,561.74,0.88,1500,4977.28,0.12,120,450,8000,219.2,0.65,0.08,45.0,1.2,0.95,0.88,538.58,1871d3581b4bd1a3b41f770c4390f615f72a922ea17e5fe5a68ca82abaf93828,c3ea87576ec2b0481e53f820ffe639041b200511bac6eba546630722360b1502,-30.4347868392677,-73.02982280023315
2025-06-02T14:03:38.872050,SKU-10148,Schneider Electric Altivar Variable Speed Drive,Industrial Networking High-Speed,Frankfurt Logistics Hub,Honeywell International,274.67,0.55,12.5,117.91,0.88,1500,2587.29,0.12,120,450,8000,225.55,0.65,0.08,45.0,1.2,0.95,0.88,284.16,776ec8a35b8db6798c8a2ccf65e1eb80bc65d17a3ae130a40a5ba28165467450,1871d3581b4bd1a3b41f770c4390f615f72a922ea17e5fe5a68ca82abaf93828,16.683900102253972,126.48592820043692
