Timestamp,Product_ID,SKU_Name,Category,Region,Vendor,raw_material_energy,raw_material_emission_factor,raw_material_waste,manufacturing_energy,manufacturing_efficiency,manufacturing_water_usage,transport_distance_km,transport_mode_factor,logistics_energy,usage_energy_consumption,usage_duration_hours,grid_carbon_intensity,recycling_efficiency,disposal_emission_factor,recovered_material_value,state_complexity_index,policy_action_score,optimization_reward_signal,total_lifecycle_carbon_footprint,Hash,Prev_Hash,lat,lon
2025-06-03T02:03:38.872050,SKU-10149,Phoenix Contact PLCnext Controller,Industrial Networking High-Speed,Shanghai Industrial District,Rockwell Automation Inc,291.36,0.55,12.5,941.7,0.88,1500,3209.0,0.12,120,450,8000,505.82,0.65,0.08,45.0,1.2,0.95,0.88,892.52,f95f1f414993badd998bc703a15ff06c218408487c2224b2cfdb6020fc213a56,776ec8a35b8db6798c8a2ccf65e1eb80bc65d17a3ae130a40a5ba28165467450,-18.615504205849895,85.96680956377145
2025-06-03T14:03:38.872050,SKU-10150,Phoenix Contact PLCnext Controller,Robotic Assembly Systems,Bangalore Tech Corridor,ABB Ltd,450.29,0.55,12.5,714.96,0.88,1500,1603.11,0.12,120,450,8000,443.88,0.65,0.08,45.0,1.2,0.95,0.88,780.18,65094b5e1c495a334f40bb2d557140f3a21bebd0d8b89f2a49060f694f591f4b,f95f1f414993badd998bc703a15ff06c218408487c2224b2cfdb6020fc213a56,10.211249978385396,-41.846397360222596
2025-06-04T02:03:38.872050,SKU-10151,General Electric Mark VIe Control System,Distributed Control Systems,Shanghai Industrial District,Schneider Electric SE,89.96,0.55,12.5,599.72,0.88,1500,4599.33,0.12,120,450,8000,223.34,0.65,0.08,45.0,1.2,0.95,0.88,543.96,f941c076c47d1c0fb249328650129d049bc807135f83fa545abf78c141d473d4,65094b5e1c495a334f40bb2d557140f3a21bebd0d8b89f2a49060f694f591f4b,-0.3292447751123859,88.93191168781155
2025-06-04T14:03:38.872050,SKU-10152,Cisco IE-4010 Industrial Ethernet Switch,Variable Speed Drives,Bangalore Tech Corridor,ABB Ltd,409.69,0.55,12.5,865.66,0.88,1500,3586.69,0.12,120,450,8000,477.11,0.65,0.08,45.0,1.2,0.95,0.88,896.26,f2777768d5d0c92ec9427eddac9fc36acf8a08f70af992fa49f1b2b0a3eadf8a,f941c076c47d1c0fb249328650129d049bc807135f83fa545abf78c141d473d4,46.30109040892884,-77.26993619749993
2025-06-05T02:03:38.872050,SKU-10153,Rockwell Automation Allen-Bradley ControlLogix,Distributed Control Systems,Frankfurt Logistics Hub,Siemens AG,96.67,0.55,12.5,768.73,0.88,1500,4010.54,0.12,120,450,8000,333.41,0.65,0.08,45.0,1.2,0.95,0.88,670.02,350d277d248ff531eac54ab1228a9e21daf786cc95ecf52e8abdd2de2ee86aa5,f2777768d5d0c92ec9427eddac9fc36acf8a08f70af992fa49f1b2b0a3eadf8a,9.340957386314557,12.942521932629376
2025-06-05T14:03:38.872050,SKU-10154,Rockwell Automation Allen-Bradley ControlLogix,Distributed Control Systems,Ghent Automotive Cluster,Schneider Electric SE,115.64,0.55,12.5,833.75,0.88,1500,489.38,0.12,120,450,8000,361.07,0.65,0.08,45.0,1.2,0.95,0.88,673.53,96f07fc4156f1c21c38ece595f7f9ced87578858651e2ed77fc01ef8f3560013,350d277d248ff531eac54ab1228a9e21daf786cc95ecf52e8abdd2de2ee86aa5,29.06050250422831,-67.43664321110327
2025-06-06T02:03:38.872050,SKU-10155,Emerson DeltaV DCS Node,Variable Speed Drives,Bangalore Tech Corridor,ABB Ltd,335.61,0.55,12.5,779.29,0.88,1500,2550.94,0.12,120,450,8000,256.17,0.65,0.08,45.0,1.2,0.95,0.88,747.07,ac9ca4c8242d80227bb7d4ee2bd3af0cbc7bddbc2ef96db06d29b38233cc984a,96f07fc4156f1c21c38ece595f7f9ced87578858651e2ed77fc01ef8f3560013,-33.62608009139909,-49.110581029216405
2025-06-06T14:03:38.872050,SKU-10156,Phoenix Contact PLCnext Controller,Distributed Control Systems,Ghent Automotive Cluster,ABB Ltd,176.47,0.55,12.5,855.74,0.88,1500,4046.93,0.12,120,450,8000,226.8,0.65,0.08,45.0,1.2,0.95,0.88,741.71,3deec88ea1b6081d57d4762869b97e91c906c9de1895480b90b77947e7dc9471,ac9ca4c8242d80227bb7d4ee2bd3af0cbc7bddbc2ef96db06d29b38233cc984a,11.942980298875938,-82.68465355253804
2025-06-07T02:03:38.872050,SKU-10157,General Electric Mark VIe Control System,Variable Speed Drives,Frankfurt Logistics Hub,Rockwell Automation Inc,365.45,0.55,12.5,357.43,0.88,1500,2693.79,0.12,120,450,8000,460.2,0.65,0.08,45.0,1.2,0.95,0.88,529.23,391ba330528795dd85742ed71157b6ae8acf65fed444939c55a8ebb811dcf09e,3deec88ea1b6081d57d4762869b97e91c906c9de1895480b90b77947e7dc9471,46.30428034214374,-108.41314047983761
2025-06-07T14:03:38.872050,SKU-10158,General Electric Mark VIe Control System,Robotic Assembly Systems,Ghent Automotive Cluster,Siemens AG,84.27,0.55,12.5,610.8,0.88,1500,1726.21,0.12,120,450,8000,420.56,0.65,0.08,45.0,1.2,0.95,0.88,544.94,cd67bf76f0776d66ce1ffaf5bb8b8dad34e4ef12c41f408f17d71fd0aff2f4fd,391ba330528795dd85742ed71157b6ae8acf65fed444939c55a8ebb811dcf09e,34.79615859248412,121.91505471941952
2025-06-08T02:03:38.872050,SKU-10159,General Electric Mark VIe Control System,Distributed Control Systems,Texas Manufacturing Nexus,Siemens AG,54.43,0.55,12.5,649.97,0.88,1500,4427.14,0.12,120,450,8000,579.3,0.65,0.08,45.0,1.2,0.95,0.88,629.24,981203391136bd6b2e5dff289e23926c13c254c19c49ea98256baa682f48cd90,cd67bf76f0776d66ce1ffaf5bb8b8dad34e4ef12c41f408f17d71fd0aff2f4fd,26.4194812262285,77.35991592889962
2025-06-08T14:03:38.872050,SKU-10160,Schneider Electric Altivar Variable Speed Drive,Industrial Logic Controllers,Texas Manufacturing Nexus,Honeywell International,149.03,0.55,12.5,200.99,0.88,1500,2159.01,0.12,120,450,8000,593.16,0.65,0.08,45.0,1.2,0.95,0.88,348.72,e8eff38dfcd019729a3d98e6330fdcf884970ce04c27bf34f7898cd4b5f71c1b,981203391136bd6b2e5dff289e23926c13c254c19c49ea98256baa682f48cd90,36.59183468678748,-34.474109066070596
2025-06-09T02:03:38.872050,SKU-10161,Danfoss VLT AutomationDrive FC 302,Industrial Networking High-Speed,Ghent Automotive Cluster,Honeywell International,90.6,0.55,12.5,832.39,0.88,1500,2952.88,0.12,120,450,8000,440.83,0.65,0.08,45.0,1.2,0.95,0.88,714.28,7016720aec39797b68192cc8d54dfd28a3530523bdabf60c0e100dabfa1fc539,e8eff38dfcd019729a3d98e6330fdcf884970ce04c27bf34f7898cd4b5f71c1b,-11.019995777128909,-57.82608271989143
2025-06-09T14:03:38.872050,SKU-10162,Beckhoff New Automation Technology PC,Distributed Control Systems,Bangalore Tech Corridor,ABB Ltd,209.19,0.55,12.5,956.88,0.88,1500,3217.06,0.12,120,450,8000,468.06,0.65,0.08,45.0,1.2,0.95,0.88,857.97,e555bb187350204ab243d3c4f0f24271c84dca3fda88dbcec2e729ab5ee65446,7016720aec39797b68192cc8d54dfd28a3530523bdabf60c0e100dabfa1fc539,-31.83827663969938,100.24551240486025
2025-06-10T02:03:38.872050,SKU-10163,General Electric Mark VIe Control System,Industrial Logic Controllers,Shanghai Industrial District,Schneider Electric SE,169.05,0.55,12.5,919.7,0.88,1500,4172.64,0.12,120,450,8000,598.44,0.65,0.08,45.0,1.2,0.95,0.88,856.16,c5ba7f8190c2b782821461cde641a47c8b004894a716257e4442615c062f4476,e555bb187350204ab243d3c4f0f24271c84dca3fda88dbcec2e729ab5ee65446,27.85904229084653,-40.2170999382644
2025-06-10T14:03:38.872050,SKU-10164,Schneider Electric Altivar Variable Speed Drive,Industrial Networking High-Speed,Shanghai Industrial District,Schneider Electric SE,251.84,0.55,12.5,191.25,0.88,1500,2757.22,0.12,120,450,8000,502.06,0.65,0.08,45.0,1.2,0.95,0.88,379.41,a32ef55f336b36f1556d70caf5ce1128bf7f535659bf6ddff6f8b8fdbb3f2504,c5ba7f8190c2b782821461cde641a47c8b004894a716257e4442615c062f4476,4.182781902266235,-65.49787378399225
2025-06-11T02:03:38.872050,SKU-10165,Emerson DeltaV DCS Node,Robotic Assembly Systems,Frankfurt Logistics Hub,ABB Ltd,136.32,0.55,12.5,498.22,0.88,1500,3908.4,0.12,120,450,8000,585.77,0.65,0.08,45.0,1.2,0.95,0.88,560.96,166e2672ec9e8f853b6db77d4f56b378234676924fbf83dce0ae4fbecd8f3cdb,a32ef55f336b36f1556d70caf5ce1128bf7f535659bf6ddff6f8b8fdbb3f2504,56.96027359311027,-74.46976876787582
2025-06-11T14:03:38.872050,SKU-10166,Danfoss VLT AutomationDrive FC 302,Robotic Assembly Systems,Texas Manufacturing Nexus,Rockwell Automation Inc,321.2,0.55,12.5,506.39,0.88,1500,159.84,0.12,120,450,8000,456.07,0.65,0.08,45.0,1.2,0.95,0.88,567.31,0426ed65008126a98d7874cd7bc36e6afb469c5be081031195d26a0906cbcb21,166e2672ec9e8f853b6db77d4f56b378234676924fbf83dce0ae4fbecd8f3cdb,5.706726021974198,-95.35206764275296
2025-06-12T02:03:38.872050,SKU-10167,Danfoss VLT AutomationDrive FC 302,Industrial Logic Controllers,Shanghai Industrial District,Siemens AG,436.52,0.55,12.5,911.17,0.88,1500,2830.75,0.12,120,450,8000,341.24,0.65,0.08,45.0,1.2,0.95,0.88,899.4,9e11f77f4fd8ecc9117aabf9dc96c2c967f00251ef79a1baf64df2739e9cc722,0426ed65008126a98d7874cd7bc36e6afb469c5be081031195d26a0906cbcb21,57.96884190116127,-7.963803433993675
2025-06-12T14:03:38.872050,SKU-10168,Mitsubishi Electric MELSEC iQ-R Series,Robotic Assembly Systems,Ghent Automotive Cluster,Schneider Electric SE,77.43,0.55,12.5,814.93,0.88,1500,826.62,0.12,120,450,8000,259.51,0.65,0.08,45.0,1.2,0.95,0.88,628.85,c18124231914bbc14c4858239a1da8797ebbeec7b17c880afa15614e06d98581,9e11f77f4fd8ecc9117aabf9dc96c2c967f00251ef79a1baf64df2739e9cc722,-7.959367817862123,-34.9189923484556
2025-06-13T02:03:38.872050,SKU-10169,KUKA KR QUANTEC-2 Robot,Industrial Logic Controllers,Ghent Automotive Cluster,Honeywell International,242.02,0.55,12.5,331.09,0.88,1500,2316.69,0.12,120,450,8000,281.95,0.65,0.08,45.0,1.2,0.95,0.88,415.26,3765f5185dc6d36574e3b30c4a2dcd7f0c7916854e3e9c7141a6a67960951d07,c18124231914bbc14c4858239a1da8797ebbeec7b17c880afa15614e06d98581,11.859496308787456,115.01399541386922
2025-06-13T14:03:38.872050,SKU-10170,Emerson DeltaV DCS Node,Variable Speed Drives,Bangalore Tech Corridor,Honeywell International,79.73,0.55,12.5,255.69,0.88,1500,2937.11,0.12,120,450,8000,423.31,0.65,0.08,45.0,1.2,0.95,0.88,330.79,ed53f853015e8b16db04da491852578044d0a11a5d04c208649006641b5f86ca,3765f5185dc6d36574e3b30c4a2dcd7f0c7916854e3e9c7141a6a67960951d07,3.11292899953267,18.96892505797149
2025-06-14T02:03:38.872050,SKU-10171,Honeywell Experion PKS Controller,Industrial Networking High-Speed,Bangalore Tech Corridor,Schneider Electric SE,230.72,0.55,12.5,255.51,0.88,1500,578.16,0.12,120,450,8000,443.84,0.65,0.08,45.0,1.2,0.95,0.88,367.34,7db2d868d3fd3c9536b433f5b89db4303838e02dba3a2fc9c4437af296f1b9ed,ed53f853015e8b16db04da491852578044d0a11a5d04c208649006641b5f86ca,-18.639143385195055,85.16163558412302
2025-06-14T14:03:38.872050,SKU-10172,General Electric Mark VIe Control System,Industrial Logic Controllers,Texas Manufacturing Nexus,Siemens AG,147.41,0.55,12.5,347.45,0.88,1500,1664.53,0.12,120,450,8000,288.12,0.65,0.08,45.0,1.2,0.95,0.88,374.77,da0a8d725f46773aec791aa454e0a30b805ef70491adb1b8266cffe2cf3bd979,7db2d868d3fd3c9536b433f5b89db4303838e02dba3a2fc9c4437af296f1b9ed,7.3765244784525095,-77.3500576345355
2025-06-15T02:03:38.872050,SKU-10173,Yokogawa CENTUM VP Integrated Production Control System,Variable Speed Drives,Bangalore Tech Corridor,ABB Ltd,215.94,0.55,12.5,932.24,0.88,1500,1131.43,0.12,120,450,8000,322.86,0.65,0.08,45.0,1.2,0.95,0.88,784.67,e2976cc8adfa766d2d3d7a24bbc1ecc6405db64e412b1c7a13cdab40d0a2259a,da0a8d725f46773aec791aa454e0a30b805ef70491adb1b8266cffe2cf3bd979,-16.270795934736668,17.11490613978171
2025-06-15T14:03:38.872050,SKU-10174,KUKA KR QUANTEC-2 Robot,Industrial Networking High-Speed,Frankfurt Logistics Hub,Siemens AG,412.45,0.55,12.5,107.85,0.88,1500,4759.39,0.12,120,450,8000,397.94,0.65,0.08,45.0,1.2,0.95,0.88,406.69,e8e4d42f53616bb3eebb552886455a4d115ce69b89b2e4a7c910a01f2f6df83a,e2976cc8adfa766d2d3d7a24bbc1ecc6405db64e412b1c7a13cdab40d0a2259a,17.23051058822969,8.665027025425019
2025-06-16T02:03:38.872050,SKU-10175,Siemens Simatic S7-1500 Controller,Industrial Networking High-Speed,Texas Manufacturing Nexus,Rockwell Automation Inc,64.37,0.55,12.5,837.2,0.88,1500,3330.5,0.12,120,450,8000,462.09,0.65,0.08,45.0,1.2,0.95,0.88,715.52,d68cd0e56bb3ebca248d0f1448e38dd8f5b120ddd5b93a38b9242c9925c44a50,e8e4d42f53616bb3eebb552886455a4d115ce69b89b2e4a7c910a01f2f6df83a,18.553898224959624,47.51561840120954
2025-06-16T14:03:38.872050,SKU-10176,Yokogawa CENTUM VP Integrated Production Control System,Industrial Networking High-Speed,Ghent Automotive Cluster,Siemens AG,137.49,0.55,12.5,670.58,0.88,1500,1478.9,0.12,120,450,8000,215.3,0.65,0.08,45.0,1.2,0.95,0.88,562.99,5b8bde1568474cd3f883d25e65f422039246fa9c34129c1afb40633f08287747,d68cd0e56bb3ebca248d0f1448e38dd8f5b120ddd5b93a38b9242c9925c44a50,-0.7335041150204233,39.135183226823216
2025-06-17T02:03:38.872050,SKU-10177,KUKA KR QUANTEC-2 Robot,Industrial Networking High-Speed,Texas Manufacturing Nexus,Schneider Electric SE,60.2,0.55,12.5,963.05,0.88,1500,4202.4,0.12,120,450,8000,494.61,0.65,0.08,45.0,1.2,0.95,0.88,815.03,8f67bded9ba6e6fe75fa4f4d529aa21354b17ece6a9c21c2666cb34f35388e02,5b8bde1568474cd3f883d25e65f422039246fa9c34129c1afb40633f08287747,7.436839519936626,87.83530766425099
2025-06-17T14:03:38.872050,SKU-10178,Siemens Simatic S7-1500 Controller,Industrial Networking High-Speed,Frankfurt Logistics Hub,Schneider Electric SE,495.52,0.55,12.5,563.42,0.88,1500,1888.42,0.12,120,450,8000,291.81,0.65,0.08,45.0,1.2,0.95,0.88,675.9,e59881736b0796e6fe1bbbb71c1556f91491e7000753f511ed2c0d29815c03a7,8f67bded9ba6e6fe75fa4f4d529aa21354b17ece6a9c21c2666cb34f35388e02,37.61999513698507,88.14382913439928
2025-06-18T02:03:38.872050,SKU-10179,Emerson DeltaV DCS Node,Distributed Control Systems,Texas Manufacturing Nexus,Siemens AG,62.99,0.55,12.5,581.3,0.88,1500,2068.24,0.12,120,450,8000,308.44,0.65,0.08,45.0,1.2,0.95,0.88,498.9,9d3e83645bae84507b8fc7546af008075e63b8cfdf5890ad2e15430b509df512,e59881736b0796e6fe1bbbb71c1556f91491e7000753f511ed2c0d29815c03a7,30.031215805809737,2.979348757085745
2025-06-18T14:03:38.872050,SKU-10180,Beckhoff New Automation Technology PC,Distributed Control Systems,Bangalore Tech Corridor,ABB Ltd,303.61,0.55,12.5,818.66,0.88,1500,1793.36,0.12,120,450,8000,408.85,0.65,0.08,45.0,1.2,0.95,0.88,777.43,07e870413c1bcbaa2d0d7f7e567b92a0888698d9f5d4ce9c510af570f660b7b1,9d3e83645bae84507b8fc7546af008075e63b8cfdf5890ad2e15430b509df512,-33.19301840811765,-94.2017715133099
2025-06-19T02:03:38.872050,SKU-10181,KUKA KR QUANTEC-2 Robot,Industrial Networking High-Speed,Texas Manufacturing Nexus,ABB Ltd,401.87,0.55,12.5,905.93,0.88,1500,496.78,0.12,120,450,8000,506.62,0.65,0.08,45.0,1.2,0.95,0.88,878.47,39f1eb30a951475a18974e474a6ad84aa6857d002d54e16c9bec94a03292a650,07e870413c1bcbaa2d0d7f7e567b92a0888698d9f5d4ce9c510af570f660b7b1,-21.603049807149965,135.25176432445977
2025-06-19T14:03:38.872050,SKU-10182,Mitsubishi Electric MELSEC iQ-R Series,Industrial Networking High-Speed,Frankfurt Logistics Hub,ABB Ltd,255.13,0.55,12.5,760.65,0.88,1500,4545.99,0.12,120,450,8000,472.14,0.65,0.08,45.0,1.2,0.95,0.88,771.85,49cfa1d2b7faf6afb8333f3c3012a5c76c7d40d01e526b6b5a448adb5e6fa6c6,39f1eb30a951475a18974e474a6ad84aa6857d002d54e16c9bec94a03292a650,47.7607016452356,110.67053346187208
2025-06-20T02:03:38.872050,SKU-10183,Schneider Electric Altivar Variable Speed Drive,Industrial Networking High-Speed,Ghent Automotive Cluster,Schneider Electric SE,264.61,0.55,12.5,686.02,0.88,1500,189.71,0.12,120,450,8000,422.61,0.65,0.08,45.0,1.2,0.95,0.88,652.35,d4996c3a0e45a10974d0bdb7c3bd7ffa7ac8a518173b19d89fd798aba487b711,49cfa1d2b7faf6afb8333f3c3012a5c76c7d40d01e526b6b5a448adb5e6fa6c6,56.3297647123388,-71.28425583940738
2025-06-20T14:03:38.872050,SKU-10184,Cisco IE-4010 Industrial Ethernet Switch,Robotic Assembly Systems,Bangalore Tech Corridor,Rockwell Automation Inc,160.27,0.55,12.5,781.75,0.88,1500,4327.13,0.12,120,450,8000,493.19,0.65,0.08,45.0,1.2,0.95,0.88,743.8,4b3a5ff3b2ff66796463a4910727dba618318339b38c257b9f444de62c308cda,d4996c3a0e45a10974d0bdb7c3bd7ffa7ac8a518173b19d89fd798aba487b711,19.65308441032311,84.80814919626684
2025-06-21T02:03:38.872050,SKU-10185,Rockwell Automation Allen-Bradley ControlLogix,Industrial Logic Controllers,Ghent Automotive Cluster,Honeywell International,305.26,0.55,12.5,281.41,0.88,1500,1403.56,0.12,120,450,8000,387.63,0.65,0.08,45.0,1.2,0.95,0.88,418.86,5444085c72363d86ef4d21c698022d3702115f68515bcd4bf0adbe0ec8e30cac,4b3a5ff3b2ff66796463a4910727dba618318339b38c257b9f444de62c308cda,36.141035127784335,52.20002144427664
2025-06-21T14:03:38.872050,SKU-10186,Rockwell Automation Allen-Bradley ControlLogix,Industrial Networking High-Speed,Texas Manufacturing Nexus,ABB Ltd,114.81,0.55,12.5,202.63,0.88,1500,3709.3,0.12,120,450,8000,447.75,0.65,0.08,45.0,1.2,0.95,0.88,328.56,4443f1f5d999357e608991f4fe9aba2de45f4500d6e23b2fc138ba4e38dfa528,5444085c72363d86ef4d21c698022d3702115f68515bcd4bf0adbe0ec8e30cac,-11.527170780783976,59.163783205694784
2025-06-22T02:03:38.872050,SKU-10187,Siemens Simatic S7-1500 Controller,Robotic Assembly Systems,Ghent Automotive Cluster,Rockwell Automation Inc,235.32,0.55,12.5,983.81,0.88,1500,1491.17,0.12,120,450,8000,463.58,0.65,0.08,45.0,1.2,0.95,0.88,860.45,0fe0f26d8d31d092cedbc7306d7fdec21860c44c4ca624e47fc8005f42dfb874,4443f1f5d999357e608991f4fe9aba2de45f4500d6e23b2fc138ba4e38dfa528,13.601255536730385,93.12896699850603
2025-06-22T14:03:38.872050,SKU-10188,Cisco IE-4010 Industrial Ethernet Switch,Industrial Logic Controllers,Shanghai Industrial District,ABB Ltd,428.92,0.55,12.5,370.49,0.88,1500,807.09,0.12,120,450,8000,338.04,0.65,0.08,45.0,1.2,0.95,0.88,513.55,810fb88becb1f5aa78b4d7dc17d3360d9d2cd86d6041bb10dccfb38d375bb480,0fe0f26d8d31d092cedbc7306d7fdec21860c44c4ca624e47fc8005f42dfb874,16.91310789872619,78.7257955243677
2025-06-23T02:03:38.872050,SKU-10189,Danfoss VLT AutomationDrive FC 302,Industrial Logic Controllers,Bangalore Tech Corridor,ABB Ltd,201.45,0.55,12.5,315.73,0.88,1500,4746.67,0.12,120,450,8000,321.68,0.65,0.08,45.0,1.2,0.95,0.88,431.41,dde3f7781f05b9fccc6c574c9ae16c5dc7db9c6f24a79b62b6cc94d2ffa184a3,810fb88becb1f5aa78b4d7dc17d3360d9d2cd86d6041bb10dccfb38d375bb480,22.730284195940733,-67.05453541096098
2025-06-23T14:03:38.872050,SKU-10190,Honeywell Experion PKS Controller,Industrial Logic Controllers,Texas Manufacturing Nexus,Rockwell Automation Inc,61.63,0.55,12.5,222.57,0.88,1500,2347.76,0.12,120,450,8000,323.32,0.65,0.08,45.0,1.2,0.95,0.88,272.28,4f63de2cb583cc9da20c993478f23933fdc0c2024d0add1267edff9966d3c65e,dde3f7781f05b9fccc6c574c9ae16c5dc7db9c6f24a79b62b6cc94d2ffa184a3,6.495658807116655,-5.972413512871498
2025-06-24T02:03:38.872050,SKU-10191,Mitsubishi Electric MELSEC iQ-R Series,Industrial Networking High-Speed,Frankfurt Logistics Hub,ABB Ltd,175.7,0.55,12.5,209.91,0.88,1500,4950.88,0.12,120,450,8000,519.66,0.65,0.08,45.0,1.2,0.95,0.88,393.7,6823ed16e44db3c9b0cdfaa410180addacbc930b2e18ac2daf7879a3e04c6eb8,4f63de2cb583cc9da20c993478f23933fdc0c2024d0add1267edff9966d3c65e,55.828282547898525,57.33027312849924
2025-06-24T14:03:38.872050,SKU-10192,Beckhoff New Automation Technology PC,Robotic Assembly Systems,Shanghai Industrial District,Honeywell International,395.76,0.55,12.5,316.93,0.88,1500,1614.22,0.12,120,450,8000,541.2,0.65,0.08,45.0,1.2,0.95,0.88,516.54,16b1b4da9e82da776b73166d1cd9d86b34435039011d52fe2f4e305fdcdc5c1a,6823ed16e44db3c9b0cdfaa410180addacbc930b2e18ac2daf7879a3e04c6eb8,16.436192510563487,-110.16679227639065
2025-06-25T02:03:38.872050,SKU-10193,Danfoss VLT AutomationDrive FC 302,Robotic Assembly Systems,Frankfurt Logistics Hub,Rockwell Automation Inc,430.95,0.55,12.5,253.18,0.88,1500,1723.14,0.12,120,450,8000,460.47,0.65,0.08,45.0,1.2,0.95,0.88,476.44,bad34c876eeb196e2bc3b300b0c175233104bbfb3cb6ff17999a9359e45f9161,16b1b4da9e82da776b73166d1cd9d86b34435039011d52fe2f4e305fdcdc5c1a,50.52161259045148,96.8157730444278
2025-06-25T14:03:38.872050,SKU-10194,ABB IRB 6700 Industrial Robot,Distributed Control Systems,Shanghai Industrial District,Honeywell International,257.62,0.55,12.5,346.57,0.88,1500,1583.97,0.12,120,450,8000,438.71,0.65,0.08,45.0,1.2,0.95,0.88,452.7,322f89a6508ab83c4c252775a74089d84d67c390aa7d316a9161e2ac83a46dfd,bad34c876eeb196e2bc3b300b0c175233104bbfb3cb6ff17999a9359e45f9161,34.14786475352132,-5.209203857006855
2025-06-26T02:03:38.872050,SKU-10195,Emerson DeltaV DCS Node,Industrial Logic Controllers,Ghent Automotive Cluster,Rockwell Automation Inc,306.49,0.55,12.5,672.07,0.88,1500,4362.86,0.12,120,450,8000,340.33,0.65,0.08,45.0,1.2,0.95,0.88,708.28,cc08235a88d04441218a18b2fb54c1a35152c06b1350f94376f3d242f559ed6a,322f89a6508ab83c4c252775a74089d84d67c390aa7d316a9161e2ac83a46dfd,-29.09733839247699,28.039044926674563
2025-06-26T14:03:38.872050,SKU-10196,Phoenix Contact PLCnext Controller,Industrial Networking High-Speed,Shanghai Industrial District,Rockwell Automation Inc,356.37,0.55,12.5,887.88,0.88,1500,4720.95,0.12,120,450,8000,460.44,0.65,0.08,45.0,1.2,0.95,0.88,900.39,1d6cb3fe685826d71e507cba32930a1a7579186fce44d279d3b0da76fc4d8650,cc08235a88d04441218a18b2fb54c1a35152c06b1350f94376f3d242f559ed6a,6.854402065928888,38.76460105353809
2025-06-27T02:03:38.872050,SKU-10197,KUKA KR QUANTEC-2 Robot,Robotic Assembly Systems,Bangalore Tech Corridor,Rockwell Automation Inc,190.61,0.55,12.5,330.93,0.88,1500,243.06,0.12,120,450,8000,242.93,0.65,0.08,45.0,1.2,0.95,0.88,353.11,b2c27cadfee773aa9fe0ae7b28208cfe850fedf2e90221f1c68b5e131f631e27,1d6cb3fe685826d71e507cba32930a1a7579186fce44d279d3b0da76fc4d8650,53.309240135387796,-9.822649026476824
2025-06-27T14:03:38.872050,SKU-10198,Honeywell Experion PKS Controller,Industrial Networking High-Speed,Bangalore Tech Corridor,Rockwell Automation Inc,374.9,0.55,12.5,544.13,0.88,1500,3603.2,0.12,120,450,8000,480.08,0.65,0.08,45.0,1.2,0.95,0.88,672.45,f6ffd98ef4cde29c490a8b32e24652717c5618e7eb1dce40e5d24f5b39c49d23,b2c27cadfee773aa9fe0ae7b28208cfe850fedf2e90221f1c68b5e131f631e27,59.276220120204,-108.96462814032415
2025-06-28T02:03:38.872050,SKU-10199,KUKA KR QUANTEC-2 Robot,Robotic Assembly Systems,Frankfurt Logistics Hub,Honeywell International,442.95,0.55,12.5,875.18,0.88,1500,3274.45,0.12,120,450,8000,400.4,0.65,0.08,45.0,1.2,0.95,0.88,897.39,429eb4186d5dac6bf08ec886c0c043a1e8b555fb96117ccb64c475d0e9a0721d,f6ffd98ef4cde29c490a8b32e24652717c5618e7eb1dce40e5d24f5b39c49d23,19.449931280775857,2.067557624319761
